,Popularity,Score
1513,7162,6.18
1514,11766,6.18
1515,7817,6.21
1516,14814,6.21
1517,4171,6.17
1518,7225,6.17
1519,10242,6.2
1520,12883,6.16
1521,3332,6.16
1522,5173,6.16
1523,7789,6.16
1524,12320,6.16
1525,9447,6.16
1526,8999,6.18
1527,12005,6.16
1528,11126,6.15
1529,10327,6.15
1530,10102,6.17
1531,2189,6.19
1532,11013,6.15
1533,2632,6.17
1534,10790,6.15
1535,13407,6.15
1536,14055,6.15
1537,8677,6.15
1538,9874,6.15
1539,5779,6.15
1540,12069,6.17
1541,11088,6.15
1542,3633,6.15
1543,8011,6.15
1544,10979,6.15
1545,6627,6.16
1546,4756,6.16
1547,12319,6.14
1548,14009,6.14
1549,12394,6.14
1550,8967,6.14
1551,15770,6.15
1552,7624,6.14
1553,7626,6.14
1554,1878,6.14
1555,2970,6.14
1556,8686,6.14
1557,593,6.14
1558,13138,6.15
1559,8673,6.14
1560,6908,6.14
1561,13421,6.14
1562,10505,6.14
1563,766,6.14
1564,12892,6.15
1565,2926,6.14
1566,4250,6.14
1567,4301,6.15
1568,10724,6.15
1569,10519,6.15
1570,11144,6.15
1571,12412,6.15
1572,11542,6.15
1573,8878,6.13
1574,8574,6.15
1575,7545,6.13
1576,12325,6.13
1577,6222,6.13
1578,5735,6.13
1579,8514,6.13
1580,4710,6.15
1581,6847,6.13
1582,5011,6.13
1583,10638,6.15
1584,10396,6.14
1585,4560,6.15
1586,12569,6.12
1587,10167,6.12
1588,9692,6.11
1589,8451,6.14
1590,3790,6.11
1591,12067,6.11
1592,11869,6.11
1593,5133,6.11
1594,12750,6.11
1595,10345,6.12
1596,5478,6.11
1597,9968,6.13
1598,4594,6.11
1599,12584,6.11
1600,11733,6.11
1601,6310,6.11
1602,13068,6.11
1603,11857,6.12
1604,12091,6.12
1605,5460,6.11
1606,8948,6.12
1607,8368,6.12
1608,13991,6.11
1609,16028,6.06
1610,11479,6.1
1611,5241,6.11
1612,11428,6.1
1613,2507,6.11
1614,12295,6.1
1615,12050,6.09
1616,9531,6.1
1617,11219,6.09
1618,9826,6.09
1619,6958,6.08
1620,15577,6.12
1621,2014,6.08
1622,10007,6.08
1623,14010,6.1
1624,7260,6.08
1625,11875,6.08
1626,13182,6.08
1627,9687,6.08
1628,8344,6.07
1629,11561,6.07
1630,15114,6.08
1631,2662,6.07
1632,10585,6.06
1633,7985,6.1
1634,12602,6.06
1635,16210,6.08
1636,10887,6.07
1637,7518,6.06
1638,9283,6.08
1639,10691,6.06
1640,9898,6.07
1641,8038,6.07
1642,11671,6.07
1643,10801,6.06
1644,11164,6.07
1645,12844,6.06
1646,14352,6.07
1647,7782,6.07
1648,15035,6.07
1649,16237,6.07
1650,11726,6.07
1651,12122,6.07
1652,12186,6.06
1653,8935,6.07
1654,7507,6.08
1655,13205,6.06
1656,10096,6.06
1657,8018,6.06
1658,16129,6.06
1659,6058,6.06
1660,4701,6.07
1661,3651,6.06
1662,13785,6.05
1663,9449,6.05
1664,12344,6.06
1665,9002,6.07
1666,11725,6.05
1667,8920,6.05
1668,8564,6.05
1669,8123,6.03
1670,14609,6.03
1671,13599,6.03
1672,9992,6.07
1673,10445,6.03
1674,4159,6.05
1675,10945,6.02
1676,12926,6.02
1677,6145,6.05
1678,8032,6.03
1679,9711,6.02
1680,5763,6.01
1681,12940,6.02
1682,13057,6.03
1683,11667,6.01
1684,11470,6.01
1685,11603,6.01
1686,2421,6.01
1687,9621,6.01
1688,12621,6.01
1689,13844,6.01
1690,8617,6.01
1691,6287,6.01
1692,8923,6.01
1693,9960,6.01
1694,14217,6.02
1695,9536,6.01
1696,11381,6.01
1697,11879,6.02
1698,11644,6.01
1699,2590,6.01
1700,10489,6.01
1701,15507,6.06
1702,712,6.01
1703,10722,6.0
1704,12316,6.01
1705,10988,6.01
1706,13554,5.99
1707,11977,5.99
1708,10103,5.99
1709,2130,6.01
1710,13254,5.98
1711,10222,6.0
1712,14384,5.99
1713,11914,5.99
1714,13791,5.98
1715,12649,5.98
1716,3590,5.97
1717,4806,5.97
1718,9017,5.97
1719,9700,6.0
1720,7660,5.99
1721,6253,5.96
1722,5770,6.01
1723,9913,5.96
1724,7234,5.95
1725,13347,5.95
1726,10924,5.95
1727,8232,5.98
1728,9418,5.98
1729,10280,5.95
1730,10672,5.95
1731,12251,5.97
1732,11192,5.95
1733,12721,5.95
1734,7091,5.98
1735,8649,5.95
1736,7397,5.95
1737,6697,5.92
1738,12931,5.95
1739,7554,5.91
1740,11642,5.93
1741,13590,5.92
1742,9226,5.91
1743,7177,5.92
1744,8223,5.94
1745,9757,5.9
1746,11449,5.9
1747,8300,5.94
1748,5701,5.9
1749,12399,5.9
1750,10247,5.88
1751,11506,5.9
1752,7199,5.91
1753,12542,5.88
1754,9114,5.9
1755,11385,5.87
1756,4932,5.87
1757,9978,5.96
1758,9012,5.88
1759,12362,5.87
1760,11868,5.85
1761,9928,5.93
1762,14567,5.9
1763,10193,5.88
1764,11818,5.85
1765,9476,5.85
1766,13070,5.86
1767,13244,5.85
1768,15801,5.85
1769,8747,5.85
1770,12262,5.86
1771,11092,5.86
1772,8195,5.86
1773,4612,5.86
1774,12401,5.86
1775,194,5.85
1776,7677,5.86
1777,11904,5.87
1778,11066,5.86
1779,8148,5.86
1780,13995,5.86
1781,10354,5.84
1782,5068,5.86
1783,10149,5.84
1784,12665,5.86
1785,16637,5.86
1786,1704,5.84
1787,14934,5.86
1788,5156,5.84
1789,9262,5.84
1790,16064,5.86
1791,13207,5.84
1792,12527,5.86
1793,14678,5.84
1794,14157,5.84
1795,2840,5.84
1796,15664,5.84
1797,14259,5.84
1798,11929,5.84
1799,11777,5.84
1800,12506,5.84
1801,7997,5.84
1802,9768,5.84
1803,13364,5.84
1804,12854,5.85
1805,6626,5.84
1806,11919,5.84
1807,8768,5.85
1808,12365,5.85
1809,9572,5.84
1810,7809,5.84
1811,10648,5.84
1812,7777,5.85
1813,8946,5.85
1814,11392,5.85
1815,14258,5.85
1816,12610,5.85
1817,13403,5.85
1818,3496,5.85
1819,3585,5.85
1820,11106,5.85
1821,7148,5.85
1822,12198,5.85
1823,7640,5.85
1824,13801,5.85
1825,10219,5.85
1826,9754,5.82
1827,7124,5.84
1828,3189,5.85
1829,8589,5.85
1830,10481,5.82
1831,13137,5.83
1832,13387,5.83
1833,9445,5.85
1834,9475,5.82
1835,5689,5.81
1836,11145,5.85
1837,12393,5.82
1838,3409,5.82
1839,6929,5.81
1840,13819,5.82
1841,5492,5.8
1842,6447,5.8
1843,10171,5.8
1844,9396,5.81
1845,13221,5.83
1846,13992,5.8
1847,14183,5.81
1848,2113,5.8
1849,8012,5.8
1850,10825,5.8
1851,11423,5.8
1852,9657,5.8
1853,12083,5.8
1854,10781,5.8
1855,11019,5.8
1856,15817,5.8
1857,15525,5.8
1858,9770,5.8
1859,12737,5.8
1860,6953,5.8
1861,12576,5.78
1862,7354,5.8
1863,10814,5.78
1864,10838,5.78
1865,8182,5.8
1866,5855,5.8
1867,7746,5.77
1868,12302,5.77
1869,10373,5.77
1870,11514,5.8
1871,13019,5.77
1872,9062,5.77
1873,5176,5.8
1874,5859,5.77
1875,9669,5.79
1876,12845,5.77
1877,3587,5.77
1878,15884,5.78
1879,12910,5.77
1880,14824,5.78
1881,14163,5.78
1882,4324,5.77
1883,7672,5.77
1884,6440,5.78
1885,5075,5.76
1886,6133,5.75
1887,10966,5.77
1888,5009,5.75
1889,13067,5.76
1890,15454,5.75
1891,10514,5.74
1892,7118,5.76
1893,15322,5.78
1894,8828,5.74
1895,7863,5.74
1896,6092,5.74
1897,13654,5.74
1898,10112,5.74
1899,6963,5.78
1900,10215,5.74
1901,12324,5.74
1902,13859,5.74
1903,12466,5.74
1904,12974,5.74
1905,11748,5.74
1906,12688,5.74
1907,14627,5.74
1908,5105,5.74
1909,8487,5.74
1910,11102,5.76
1911,12813,5.75
1912,13768,5.74
1913,12672,5.74
1914,13046,5.73
1915,15502,5.73
1916,15260,5.74
1917,14044,5.74
1918,8727,5.73
1919,15135,5.73
1920,11038,5.73
1921,9459,5.72
1922,13154,5.74
1923,11451,5.73
1924,16197,5.72
1925,15636,5.73
1926,11420,5.71
1927,11368,5.73
1928,4001,5.71
1929,10656,5.73
1930,1357,5.73
1931,10361,5.71
1932,2703,5.71
1933,11189,5.71
1934,13275,5.71
1935,2646,5.71
1936,12408,5.71
1937,16253,5.7
1938,14135,5.71
1939,7405,5.7
1940,5008,5.7
1941,6243,5.7
1942,16803,5.7
1943,12535,5.7
1944,13914,5.7
1945,14307,5.7
1946,13730,5.73
1947,12782,5.7
1948,10231,5.7
1949,10365,5.7
1950,15635,5.7
1951,7941,5.7
1952,15780,5.7
1953,11606,5.71
1954,9343,5.71
1955,6261,5.71
1956,12286,5.71
1957,4282,5.71
1958,14324,5.7
1959,8705,5.71
1960,11221,5.73
1961,14788,5.71
1962,3062,5.69
1963,9615,5.69
1964,11873,5.71
1965,7692,5.71
1966,8822,5.69
1967,13405,5.69
1968,15663,5.69
1969,11011,5.69
1970,9400,5.69
1971,5757,5.69
1972,8206,5.69
1973,11110,5.69
1974,13237,5.69
1975,10556,5.71
1976,13431,5.69
1977,11280,5.69
1978,8367,5.69
1979,10906,5.69
1980,15342,5.67
1981,8184,5.69
1982,7273,5.69
1983,10793,5.67
1984,9223,5.69
1985,10663,5.67
1986,12603,5.67
1987,14737,5.67
1988,14557,5.69
1989,13413,5.69
1990,10681,5.67
1991,12509,5.68
1992,10890,5.67
1993,13109,5.68
1994,9746,5.68
1995,11160,5.68
1996,11785,5.68
1997,15734,5.68
1998,12625,5.69
1999,10667,5.68
2000,16497,5.68
2001,12858,5.68
2002,12691,5.68
2003,4576,5.68
2004,8736,5.68
2005,4816,5.68
2006,8734,5.67
2007,6304,5.68
2008,4929,5.68
2009,11322,5.68
2010,14088,5.68
2011,15749,5.68
2012,12407,5.68
2013,14538,5.68
2014,11623,5.68
2015,16522,5.68
2016,10569,5.68
2017,14326,5.68
2018,10854,5.68
2019,7958,5.68
2020,9080,5.68
2021,12806,5.68
2022,10063,5.68
2023,9867,5.68
2024,11370,5.69
2025,12011,5.66
2026,9972,5.69
2027,10379,5.66
2028,4981,5.68
2029,12101,5.68
2030,16310,5.66
2031,14997,5.65
2032,13786,5.69
2033,11316,5.69
2034,14878,5.68
2035,13084,5.65
2036,13346,5.63
2037,14833,5.63
2038,10953,5.65
2039,15898,5.65
2040,8251,5.62
2041,13193,5.62
2042,5110,5.62
2043,9231,5.65
2044,8937,5.63
2045,11067,5.62
2046,11713,5.62
2047,12718,5.62
2048,13918,5.62
2049,2388,5.62
2050,15415,5.62
2051,5586,5.63
2052,9103,5.62
2053,14213,5.62
2054,12857,5.62
2055,14508,5.62
2056,13519,5.62
2057,5538,5.6
2058,8338,5.6
2059,14218,5.62
2060,9224,5.6
2061,14067,5.6
2062,10497,5.58
2063,5723,5.6
2064,13401,5.58
2065,14126,5.58
2066,7593,5.58
2067,8850,5.6
2068,14131,5.57
2069,10918,5.62
2070,10223,5.58
2071,15714,5.58
2072,10764,5.58
2073,13676,5.62
2074,14458,5.57
2075,3375,5.57
2076,9610,5.55
2077,15209,5.57
2078,9891,5.55
2079,12707,5.55
2080,5091,5.55
2081,1217,5.55
2082,3124,5.55
2083,8620,5.55
2084,12223,5.55
2085,13882,5.55
2086,9373,5.57
2087,12017,5.55
2088,13129,5.56
2089,10920,5.56
2090,11609,5.56
2091,14197,5.56
2092,7588,5.56
2093,14280,5.57
2094,7392,5.56
2095,1361,5.56
2096,13898,5.62
2097,13412,5.56
2098,12689,5.53
2099,13746,5.54
2100,14611,5.54
2101,6836,5.52
2102,12916,5.56
2103,12618,5.54
2104,11813,5.52
2105,11116,5.56
2106,16363,5.5
2107,11854,5.53
2108,15795,5.55
2109,946,5.5
2110,10487,5.51
2111,11473,5.55
2112,4781,5.53
2113,14899,5.5
2114,12774,5.49
2115,13524,5.52
2116,10996,5.5
2117,12308,5.51
2118,11507,5.49
2119,10796,5.47
2120,11723,5.5
2121,7816,5.49
2122,11477,5.47
2123,11567,5.47
2124,12620,5.46
2125,10968,5.46
2126,13090,5.46
2127,12972,5.46
2128,13181,5.46
2129,16502,5.47
2130,14719,5.46
2131,10661,5.46
2132,14784,5.46
2133,10272,5.46
2134,12419,5.46
2135,13434,5.44
2136,15809,5.44
2137,10646,5.44
2138,14986,5.44
2139,13388,5.44
2140,8333,5.49
2141,12145,5.44
2142,15874,5.44
2143,12913,5.44
2144,12281,5.45
2145,13192,5.46
2146,11383,5.46
2147,13607,5.45
2148,12075,5.46
2149,10743,5.45
2150,13839,5.45
2151,2373,5.45
2152,13086,5.45
2153,9809,5.45
2154,10645,5.44
2155,12675,5.45
2156,12408,5.45
2157,12152,5.43
2158,11466,5.45
2159,14372,5.43
2160,5607,5.45
2161,12761,5.43
2162,739,5.43
2163,12562,5.41
2164,13322,5.41
2165,15569,5.39
2166,9866,5.45
2167,7350,5.39
2168,11169,5.47
2169,14012,5.43
2170,13127,5.39
2171,13078,5.38
2172,9764,5.39
2173,14954,5.38
2174,16221,5.41
2175,10971,5.38
2176,4231,5.38
2177,11665,5.38
2178,10664,5.38
2179,15954,5.38
2180,1429,5.38
2181,9308,5.36
2182,7683,5.38
2183,14089,5.36
2184,13093,5.36
2185,16374,5.36
2186,11193,5.34
2187,16494,5.34
2188,11109,5.39
2189,13581,5.34
2190,11211,5.38
2191,7839,5.34
2192,2504,5.36
2193,8579,5.34
2194,12358,5.32
2195,15343,5.34
2196,13557,5.32
2197,16116,5.32
2198,10090,5.34
2199,14434,5.3
2200,13064,5.3
2201,8610,5.38
2202,13494,5.28
2203,13141,5.34
2204,11810,5.28
2205,11302,5.32
2206,2303,5.28
2207,4757,5.32
2208,2131,5.3
2209,13694,5.26
2210,13681,5.26
2211,10589,5.26
2212,12169,5.24
2213,9244,5.26
2214,14471,5.24
2215,12547,5.24
2216,16950,5.38
2217,13036,5.24
2218,15834,5.24
2219,10163,5.28
2220,8508,5.22
2221,14681,5.21
2222,16229,5.22
2223,9668,5.32
2224,8048,5.28
2225,14869,5.22
2226,14662,5.22
2227,15026,5.21
2228,6646,5.22
2229,9110,5.22
2230,13213,5.22
2231,15404,5.22
2232,14312,5.24
2233,13562,5.22
2234,13984,5.22
2235,15711,5.22
2236,13143,5.22
2237,606,5.22
2238,14296,5.22
2239,14657,5.22
2240,10919,5.22
2241,8447,5.22
2242,14063,5.19
2243,12444,5.19
2244,15759,5.19
2245,14827,5.19
2246,13809,5.19
2247,13142,5.19
2248,8192,5.22
2249,12374,5.22
2250,14426,5.19
2251,15850,5.17
2252,14112,5.17
2253,12174,5.19
2254,15242,5.15
2255,15622,5.17
2256,13362,5.15
2257,16643,5.15
2258,14853,5.15
2259,13168,5.15
2260,12009,5.15
2261,11584,5.15
2262,13336,5.15
2263,13852,5.15
2264,13438,5.22
2265,14896,5.15
2266,12329,5.13
2267,7266,5.15
2268,16583,5.22
2269,4607,5.09
2270,14188,5.13
2271,7351,5.13
2272,13567,5.09
2273,10025,5.13
2274,14499,5.09
2275,14520,5.09
2276,16341,5.09
2277,13757,5.06
2278,12629,5.06
2279,11209,5.06
2280,14233,5.02
2281,12683,5.06
2282,13774,5.15
2283,16571,5.06
2284,6236,5.02
2285,11127,5.09
2286,16002,5.06
2287,16326,5.06
2288,16066,4.99
2289,15320,4.99
2290,12493,4.99
2291,11687,4.99
2292,16071,4.99
2293,14809,5.02
2294,12588,4.96
2295,12456,4.99
2296,7815,5.02
2297,14764,4.92
2298,7321,4.92
2299,13449,4.99
2300,14006,4.92
2301,10886,4.92
2302,13239,4.87
2303,13727,4.96
2304,15261,4.96
2305,11821,4.82
2306,12050,4.92
2307,14592,4.83
2308,13130,4.99
2309,7301,4.87
2310,13349,4.77
2311,14393,4.96
2312,5050,4.82
2313,11951,4.72
2314,14437,4.72
2315,10623,4.72
2316,9560,4.92
2317,11416,4.72
2318,9083,4.77
2319,12245,4.87
2320,10542,4.82
2321,11312,4.72
2322,10549,4.72
2323,11235,4.72
2324,13725,4.73
2325,12092,4.73
2326,5193,4.73
2327,15860,4.73
2328,3807,4.74
2329,13637,4.74
2330,12328,4.74
2331,11352,4.72
2332,14602,4.74
2333,4185,4.74
2334,16236,4.77
2335,13891,4.74
2336,13593,4.74
2337,8348,4.72
2338,12909,4.73
2339,8532,4.74
2340,14107,4.76
2341,14175,4.75
2342,13025,4.76
2343,13397,4.76
2344,13572,4.75
2345,10632,4.73
2346,9922,4.76
2347,9873,4.76
2348,11601,4.76
2349,10633,4.75
2350,12694,4.76
2351,11963,4.65
2352,15259,4.65
2353,13925,4.75
2354,14120,4.65
2355,13981,4.65
2356,2805,4.66
2357,13345,4.76
2358,13784,4.65
2359,12861,4.66
2360,12500,4.76
2361,11779,4.66
2362,14880,4.66
2363,11179,4.66
2364,9469,4.66
2365,12237,4.67
2366,10648,4.67
2367,14832,4.75
2368,4136,4.66
2369,4034,4.68
2370,8175,4.66
2371,13760,4.58
2372,11432,4.66
2373,4277,4.58
2374,10595,4.58
2375,13931,4.58
2376,14027,4.68
2377,8173,4.49
2378,13753,4.49
2379,11905,4.48
2380,2999,4.48
2381,12176,4.49
2382,10246,4.58
2383,14341,4.33
2384,8126,4.58
2385,7712,4.33
2386,12391,4.33
2387,7565,4.33
2388,12323,4.33
2389,10934,4.34
2390,12635,4.49
2391,14301,4.68
2392,13690,4.35
2393,13299,4.32
2394,12779,4.35
2395,10691,4.35
2396,11964,4.36
2397,9252,4.36
2398,13948,4.37
2399,11450,4.38
2400,11643,4.38
2401,9933,4.38
2402,11683,4.76
2403,11119,4.39
2404,11812,4.38
2405,12136,4.07
2406,9337,4.1
2407,11278,4.09
2408,1100,3.32
2409,10606,4.36
2410,4738,3.33
2411,10981,3.33
2412,8467,4.36
2413,8631,3.34
2414,8580,4.35
2415,4697,3.36
2416,11157,4.06
2417,8711,3.36
2418,8525,3.34
2419,17508,
2420,17540,
2421,18111,
2422,18122,
2423,17869,
2424,18978,
2425,19848,
2426,19847,
2427,19846,
2428,12109,
2429,16795,
2430,19033,
2431,18847,
2432,15726,
2433,13246,4.33
2434,18762,
2435,18187,
2436,19865,
2437,19866,
2438,15450,
2439,16796,
2440,19864,
2441,7704,3.37
2442,17894,
2443,11457,4.39
2444,13321,
2445,15451,
2446,17579,
2447,13800,
2448,17450,
2449,16479,
2450,16535,
2451,19266,
2452,18201,
2453,14554,
2454,18025,
2455,18114,
2456,18348,
2457,15359,
2458,18364,
2459,19875,
2460,16999,
2461,19885,
2462,17541,
2463,17957,
2464,19887,
2465,17924,
2466,17956,
2467,17007,
2468,16069,
2469,19886,
2470,17895,
2471,19884,
2472,15705,
2473,16266,
2474,17842,
2475,16836,
2476,18886,
2477,19121,
2478,19897,
2479,16045,
2480,14022,
2481,19894,
2482,18466,
2483,14614,
2484,16998,
2485,16250,
2486,19035,
2487,19895,
2488,18208,
2489,18089,
2490,19896,
2491,17345,
2492,9884,
2493,16657,
2494,17559,
2495,18163,
2496,17422,
2497,18091,
2498,18354,
2499,19906,
2500,13867,
2501,17208,
2502,15210,
2503,17560,
2504,17451,
2505,18467,
2506,12705,
2507,18150,
2508,15992,
2509,16351,
2510,17046,
2511,16319,
2512,15040,
2513,14807,
2514,18746,
2515,18005,
2516,16591,
2517,17581,
2518,15896,
2519,16577,
2520,16664,
2521,16513,
2522,18498,
2523,19927,
2524,17562,
2525,17294,
2526,17142,
2527,14125,
2528,17463,
2529,18215,
2530,16207,
2531,18535,
2532,17454,
2533,18211,
2534,18288,
2535,17606,
2536,17168,
2537,11201,
2538,16046,
2539,16459,
2540,15496,
2541,16328,
2542,14094,
2543,18399,
2544,15498,
2545,17646,
2546,16047,
2547,18040,
2548,16088,
2549,16120,
2550,16666,
2551,15669,
2552,15521,
2553,18862,
2554,18935,
2555,16362,
2556,19933,
2557,19932,
2558,14549,
2559,15920,
2560,15284,
2561,14502,
2562,13952,
2563,15786,
2564,15522,
2565,17608,
2566,12042,
2567,13082,
2568,12615,
2569,10703,
2570,17097,
2571,17718,
2572,19938,
2573,17683,
2574,17746,
2575,18026,
2576,15308,
2577,14587,
2578,17710,
2579,16019,
2580,16280,
2581,18001,
2582,15421,
2583,15058,
2584,19934,
2585,17350,
2586,16696,
2587,13113,
2588,15676,
2589,18355,
2590,17793,
2591,17092,
2592,16811,
2593,14305,
2594,15361,
2595,15915,
2596,18263,
2597,11568,
2598,11604,
2599,13151,
2600,16978,
2601,16592,
2602,16697,
2603,19061,
2604,12023,
2605,17843,
2606,17874,
2607,19062,
2608,15741,
2609,15639,
2610,17494,
2611,17319,
2612,16235,
2613,16321,
2614,18562,
2615,16841,
2616,18450,
2617,17963,
2618,18656,
2619,19964,
2620,13916,
2621,16668,
2622,16352,
2623,17423,
2624,18265,
2625,17353,
2626,18657,
2627,16254,
2628,18678,
2629,18310,
2630,19963,
2631,19960,
2632,17328,
2633,16667,
2634,19962,
2635,19955,
2636,19957,
2637,16424,
2638,15095,
2639,19961,
2640,15548,
2641,15670,
2642,16938,
2643,19959,
2644,19956,
2645,14588,
2646,14578,
2647,16455,
2648,12836,
2649,18810,
2650,18675,
2651,15304,
2652,17939,
2653,12210,
2654,16180,
2655,17595,
2656,18609,
2657,18991,
2658,19954,
2659,19134,
2660,14757,
2661,15677,
2662,17748,
2663,16149,
2664,17134,
2665,13648,
2666,15983,
2667,16208,
2668,17133,
2669,14601,
2670,19958,
2671,13489,
2672,17424,
2673,16048,
2674,14056,
2675,16554,
2676,17356,
2677,16939,
2678,19968,
2679,14959,
2680,17355,
2681,15274,
2682,19199,
2683,18663,
2684,17781,
2685,16201,
2686,14382,
2687,13761,
2688,19969,
2689,19967,
2690,13402,
2691,17211,
2692,16090,
2693,18191,
2694,15621,
2695,15766,
2696,17648,
2697,14281,
2698,19966,
2699,15640,
2700,18576,
2701,14504,
2702,14623,
2703,14480,
2704,14004,
2705,14993,
2706,14459,
2707,14509,
2708,14228,
2709,14674,
2710,14416,
2711,17210,
2712,18676,
2713,19366,
2714,14436,
2715,17678,
2716,17058,
2717,18356,
2718,14721,
2719,16581,
2720,17354,
2721,15395,
2722,20000,
2723,19999,
2724,19228,
2725,15530,
2726,19998,
2727,18705,
2728,19290,
2729,19289,
2730,18857,
2731,14927,
2732,18778,
2733,15305,
2734,19203,
2735,14928,
2736,18949,
2737,14308,
2738,19995,
2739,19992,
2740,19227,
2741,19993,
2742,19071,
2743,17597,
2744,18992,
2745,20018,
2746,19997,
2747,16769,
2748,14377,
2749,16521,
2750,18451,
2751,15133,
2752,19996,
2753,15059,
2754,15334,
2755,19994,
2756,15549,
2757,14383,
2758,13699,
2759,15032,
2760,14881,
2761,13570,
2762,17495,
2763,17650,
2764,14152,
2765,14939,
2766,16520,
2767,15189,
2768,17213,
2769,17637,
2770,17854,
2771,15113,
2772,18563,
2773,15285,
2774,18832,
2775,18430,
2776,17636,
2777,18828,
2778,13386,
2779,18341,
2780,19229,
2781,20044,
2782,16080,
2783,20025,
2784,19006,
2785,18807,
2786,16549,
2787,20042,
2788,18092,
2789,18937,
2790,16940,
2791,14835,
2792,16456,
2793,18952,
2794,17457,
2795,16877,
2796,18953,
2797,17818,
2798,17248,
2799,16366,
2800,20084,
2801,15743,
2802,14327,
2803,16167,
2804,20085,
2805,15499,
2806,18489,
2807,12702,
2808,20043,
2809,20061,
2810,20106,
2811,17684,
2812,12703,
2813,17499,
2814,12015,
2815,16621,
2816,15789,
2817,13297,
2818,19063,
2819,15994,
2820,15396,
2821,13853,
2822,17135,
2823,14723,
2824,15744,
2825,16146,
2826,18336,
2827,16972,
2828,17061,
2829,18217,
2830,16485,
2831,18994,
2832,15925,
2833,17680,
2834,19297,
2835,16801,
2836,19206,
2837,16202,
2838,12837,
2839,20131,
2840,13350,
2841,20130,
2842,16584,
2843,14550,
2844,20123,
2845,15336,
2846,13087,
2847,15279,
2848,16772,
2849,16481,
2850,18515,
2851,14639,
2852,19207,
2853,18234,
2854,14885,
2855,14962,
2856,15551,
2857,20141,
2858,15397,
2859,17459,
2860,17011,
2861,19007,
2862,17554,
2863,12364,
2864,17295,
2865,18710,
2866,14137,
2867,18939,
2868,18013,
2869,17012,
2870,16659,
2871,15338,
2872,17185,
2873,15287,
2874,16623,
2875,20145,
2876,15812,
2877,13028,
2878,13680,
2879,14905,
2880,17357,
2881,18578,
2882,20143,
2883,17721,
2884,16910,
2885,16427,
2886,17365,
2887,14551,
2888,16773,
2889,18709,
2890,18476,
2891,16914,
2892,17322,
2893,17296,
2894,18073,
2895,17325,
2896,14963,
2897,17358,
2898,17750,
2899,13478,
2900,16523,
2901,20164,
2902,14331,
2903,16024,
2904,20162,
2905,12522,
2906,16233,
2907,18579,
2908,17324,
2909,20152,
2910,13815,
2911,15428,
2912,16558,
2913,14466,
2914,20161,
2915,16586,
2916,14186,
2917,17427,
2918,17877,
2919,16982,
2920,15493,
2921,16016,
2922,17824,
2923,8253,
2924,17103,
2925,20183,
2926,20186,
2927,17759,
2928,18477,
2929,16774,
2930,13536,
2931,13816,
2932,18035,
2933,14511,
2934,14942,
2935,14236,
2936,18126,
2937,17326,
2938,14353,
2939,14026,
2940,17020,
2941,12087,
2942,20195,
2943,17905,
2944,18445,
2945,16234,
2946,18378,
2947,17206,
2948,18338,
2949,18696,
2950,20192,
2951,20191,
2952,19008,
2953,18999,
2954,18611,
2955,18473,
2956,20194,
2957,17654,
2958,18491,
2959,14697,
